Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
1573,65.42,,Franka DIETZSCH,1968-01-22,GER,2,Halle (GER),2003-05-24,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,GER,35.0,2003
1573,65.42,,Natalya SADOVA,1972-06-15,RUS,2,Chania (GRE),2001-06-04,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,GRE,28.0,2001
1573,65.42,,Yaimé PÉREZ,1991-05-29,CUB,1,Guadalajara (ESP),2018-07-06,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,ESP,27.0,2018
1573,65.42,,Nadine MÜLLER,1985-11-21,GER,2f1,Wiesbaden (GER),2016-05-15,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,GER,30.0,2016
1573,65.42,,Věra POSPÍŠILOVÁ-CECHLOVÁ,1978-11-19,CZE,1,"Stade Louis II, Monaco (MON)",2003-09-14,1171,discus-throw,throws,female,senior,discus-throw,field,65.42,MON,24.0,2003
1587,65.41,,Nadine MÜLLER,1985-11-21,GER,2,"Olympiastadion, Helsinki (FIN)",2012-07-01,1171,discus-throw,throws,female,senior,discus-throw,field,65.41,FIN,26.0,2012
1587,65.41,,Beatrice FAUMUINA,1974-10-23,NZL,1,Pietersburg (RSA),2000-03-18,1171,discus-throw,throws,female,senior,discus-throw,field,65.41,RSA,25.0,2000
1587,65.41,,Franka DIETZSCH,1968-01-22,GER,1,"Suhaim bin Hamad Stadium, Doha (QAT)",2000-10-05,1171,discus-throw,throws,female,senior,discus-throw,field,65.41,QAT,32.0,2000
1587,65.41,,Nadine MÜLLER,1985-11-21,GER,1,Schönebeck (GER),2010-06-05,1171,discus-throw,throws,female,senior,discus-throw,field,65.41,GER,24.0,2010
1591,65.4,,Irina YATCHENKO,1965-10-31,URS,3,Sochi (URS),1990-05-26,1171,discus-throw,throws,female,senior,discus-throw,field,65.4,URS,24.0,1990
1591,65.4,,Xinyue SU,1991-11-08,CHN,3f1,Halle (GER),2016-05-21,1171,discus-throw,throws,female,senior,discus-throw,field,65.4,GER,24.0,2016
1591,65.4,,Ellina ZVEREVA,1960-11-16,URS,4,Donetsk (URS),1984-09-08,1171,discus-throw,throws,female,senior,discus-throw,field,65.4,URS,23.0,1984
1591,65.4,,Diana GANSKY,1963-12-14,GDR,2q1,"Olympic Stadium, Seoul (KOR)",1988-09-28,1171,discus-throw,throws,female,senior,discus-throw,field,65.4,KOR,24.0,1988
1591,65.4,,Maritza MARTEN,1963-08-16,CUB,3,"Estadio Olímpico, Barcelona (ESP)",1989-09-10,1171,discus-throw,throws,female,senior,discus-throw,field,65.4,ESP,26.0,1989
1591,65.4,,Teresa MACHADO,1969-07-22,POR,1,Jacinto (POR),1998-05-03,1171,discus-throw,throws,female,senior,discus-throw,field,65.4,POR,28.0,1998
1591,65.4,,Natalya SADOVA,1972-06-15,RUS,1,Cheboksary (RUS),2009-07-24,1171,discus-throw,throws,female,senior,discus-throw,field,65.4,RUS,37.0,2009
1591,65.4,,Bin FENG,1994-04-03,CHN,2q2,"Stade de France, Paris (FRA)",2024-08-02,1171,discus-throw,throws,female,senior,discus-throw,field,65.4,FRA,30.0,2024
1599,65.39,,Franka DIETZSCH,1968-01-22,GER,1,Bottnaryd (SWE),2007-06-30,1171,discus-throw,throws,female,senior,discus-throw,field,65.39,SWE,39.0,2007
1599,65.39,,Valarie ALLMAN,1995-02-23,USA,1,"CNDA, Bragança Paulista (BRA)",2019-04-28,1171,discus-throw,throws,female,senior,discus-throw,field,65.39,BRA,24.0,2019
1599,65.39,,Denia CABALLERO,1990-01-13,CUB,1,"CIBC, Toronto (CAN)",2015-07-24,1171,discus-throw,throws,female,senior,discus-throw,field,65.39,CAN,25.0,2015
1602,65.38,,Franka DIETZSCH,1968-01-22,GER,1,Rieti (ITA),2006-08-27,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,ITA,38.0,2006
1602,65.38,,Laulauga TAUSAGA,1998-05-22,USA,1,"Triton Stadium, San Diego, CA (USA)",2024-04-05,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,USA,25.0,2024
1602,65.38,,Faina MELNIK,1945-06-09,URS,1,Düsseldorf (GER),1976-06-08,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,GER,31.0,1976
1602,65.38,,Suzy POWELL-ROOS,1976-09-03,USA,3,Rethymno (GRE),2003-07-06,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,GRE,26.0,2003
1602,65.38,,Franka DIETZSCH,1968-01-22,GER,4,"Commonwealth Stadium, Edmonton (CAN)",2001-08-11,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,CAN,33.0,2001
1602,65.38,,Yaimé PÉREZ,1991-05-29,CUB,1q2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-15,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,BRA,25.0,2016
1602,65.38,,Olga CHERNYAVSKAYA,1963-09-17,RUS,3,Villeneuve d'Ascq (FRA),1996-05-25,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,FRA,32.0,1996
1602,65.38,,Valentina STEPUSHINA,1950-08-22,URS,q,Kiev (URS),1976-06-23,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,URS,25.0,1976
1602,65.38,,Argentina MENIS,1948-07-19,ROU,6,"Olympic Stadium, Montréal (CAN)",1976-07-29,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,CAN,28.0,1976
1602,65.38,,Margitta DROESE-PUFE,1952-09-10,GDR,1,Zabrze (POL),1979-06-17,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,POL,26.0,1979
1602,65.38,,Aretha D. THURMOND,1976-08-14,USA,1,"San Diego, CA (USA)",2004-04-24,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,USA,27.0,2004
1602,65.38,,Shanice CRAFT,1993-05-15,GER,2,"Hayward Field, Eugene, OR (USA)",2014-05-30,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,USA,21.0,2014
1602,65.38,,Nadine MÜLLER,1985-11-21,GER,2f1,Schönebeck (GER),2011-06-05,1171,discus-throw,throws,female,senior,discus-throw,field,65.38,GER,25.0,2011
1615,65.37,,Natalya SADOVA,1972-06-15,RUS,1,Lisboa (POR),2001-06-16,1170,discus-throw,throws,female,senior,discus-throw,field,65.37,POR,29.0,2001
1615,65.37,,Marike STEINACKER,1992-04-03,GER,4,"Stade de France, Paris (FRA)",2024-08-05,1170,discus-throw,throws,female,senior,discus-throw,field,65.37,FRA,32.0,2024
1617,65.36,,Natalya SADOVA,1972-06-15,RUS,2,Sheffield (GBR),2002-06-30,1170,discus-throw,throws,female,senior,discus-throw,field,65.36,GBR,30.0,2002
1617,65.36,,Larisa BARANOVA,1961-06-29,URS,1,Sochi (URS),1987-09-26,1170,discus-throw,throws,female,senior,discus-throw,field,65.36,URS,26.0,1987
1617,65.36,,Ria STALMAN,1951-12-11,NED,1,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-11,1170,discus-throw,throws,female,senior,discus-throw,field,65.36,USA,32.0,1984
1617,65.36,,Sabine ENGEL,1954-04-21,GDR,1,Ostrava (TCH),1977-06-08,1170,discus-throw,throws,female,senior,discus-throw,field,65.36,TCH,23.0,1977
1617,65.36,,Daniela COSTIAN,1965-04-30,AUS,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-19,1170,discus-throw,throws,female,senior,discus-throw,field,65.36,GER,28.0,1993
1617,65.36,,Bin FENG,1994-04-03,CHN,1,Doha (QAT),2019-04-24,1170,discus-throw,throws,female,senior,discus-throw,field,65.36,QAT,25.0,2019
1623,65.35,,Beatrice FAUMUINA,1974-10-23,NZL,1,"Salinas, CA (USA)",2003-05-20,1170,discus-throw,throws,female,senior,discus-throw,field,65.35,USA,28.0,2003
1623,65.35,,Věra POSPÍŠILOVÁ-CECHLOVÁ,1978-11-19,CZE,1,Kladno (CZE),2005-07-03,1170,discus-throw,throws,female,senior,discus-throw,field,65.35,CZE,26.0,2005
1623,65.35,,Florenta CRACIUNESCU,1955-05-07,ROU,2,Sofia (BUL),1984-06-16,1170,discus-throw,throws,female,senior,discus-throw,field,65.35,BUL,29.0,1984
1623,65.35,,Nicoleta GRASU,1971-09-11,ROU,3,"La Cartuja, Sevilla (ESP)",1999-08-23,1170,discus-throw,throws,female,senior,discus-throw,field,65.35,ESP,27.0,1999
1623,65.35,,Lisa-Marie VIZANIARI,1971-12-14,AUS,1,"Eugene, OR (USA)",2000-06-24,1170,discus-throw,throws,female,senior,discus-throw,field,65.35,USA,28.0,2000
1628,65.34,,Larisa KOROTKEVICH,1967-01-03,URS,4,Sochi (URS),1990-05-26,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,URS,23.0,1990
1628,65.34,,Gabriele HINZMANN,1947-05-31,GDR,1,Dresden (GER),1976-05-19,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,GER,28.0,1976
1628,65.34,,Márta KRIPLI,1960-10-01,HUN,1,Helsinki (FIN),1985-07-24,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,FIN,24.0,1985
1628,65.34,,Olga CHERNYAVSKAYA,1963-09-17,URS,4,Sochi (URS),1988-05-31,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,URS,24.0,1988
1628,65.34,,Żaneta GLANC,1983-03-11,POL,2f1,Halle (GER),2012-05-19,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,GER,29.0,2012
1628,65.34,,Beatrice FAUMUINA,1974-10-23,NZL,1,Christchurch (NZL),1997-03-09,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,NZL,22.0,1997
1628,65.34,,Gabriele REINSCH,1963-09-23,GDR,1,Erfurt (GER),1990-06-07,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,GER,26.0,1990
1628,65.34,,Denia CABALLERO,1990-01-13,CUB,3,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-16,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,BRA,26.0,2016
1628,65.34,,Kristin KUEHL,1970-07-30,USA,1,St. Paul (USA),2000-04-08,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,USA,29.0,2000
1628,65.34,,Suzy POWELL-ROOS,1976-09-03,USA,2,Maui (USA),2007-04-16,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,USA,30.0,2007
1628,65.34,,Andressa DE MORAIS,1990-12-21,BRA,1,Leiria (POR),2019-06-26,1170,discus-throw,throws,female,senior,discus-throw,field,65.34,POR,28.0,2019
1639,65.33,,Melina ROBERT-MICHON,1979-07-18,FRA,2,"Letzigrund, Zürich (SUI)",2014-08-16,1170,discus-throw,throws,female,senior,discus-throw,field,65.33,SUI,35.0,2014
1639,65.33,,Valarie ALLMAN,1995-02-23,USA,1,"Arlington, TX (USA)",2019-07-11,1170,discus-throw,throws,female,senior,discus-throw,field,65.33,USA,24.0,2019
1639,65.33,,Żaneta GLANC,1983-03-11,POL,1,Łódź (POL),2012-05-12,1170,discus-throw,throws,female,senior,discus-throw,field,65.33,POL,29.0,2012
1639,65.33,,Yarelis BARRIOS,1983-07-12,CUB,2,"Boudewijnstadion, Bruxelles (BEL)",2011-09-16,1170,discus-throw,throws,female,senior,discus-throw,field,65.33,BEL,28.0,2011
1639,65.33,,Aimin SONG,1978-03-15,CHN,1,Shijiazhuang (CHN),2003-05-24,1170,discus-throw,throws,female,senior,discus-throw,field,65.33,CHN,25.0,2003
1644,65.32,,Xuemei HOU,1962-02-27,CHN,1,Duisburg (GER),1989-08-28,1170,discus-throw,throws,female,senior,discus-throw,field,65.32,GER,27.0,1989
1644,65.32,,Yaimé PÉREZ,1991-05-29,CUB,2q2,"Hayward Field, Eugene, OR (USA)",2022-07-18,1170,discus-throw,throws,female,senior,discus-throw,field,65.32,USA,31.0,2022
1644,65.32,,Ursula KREUTEL,1965-09-14,FRG,2,Kamp-Lintfort (FRG),1990-09-15,1170,discus-throw,throws,female,senior,discus-throw,field,65.32,FRG,25.0,1990
1644,65.32,,Margitta DROESE-PUFE,1952-09-10,GDR,3,Karl Marx Stadt (GDR),1977-06-25,1170,discus-throw,throws,female,senior,discus-throw,field,65.32,GDR,24.0,1977
1648,65.31,,Ellina ZVEREVA,1960-11-16,BLR,4,Bratislava (SVK),1998-06-09,1169,discus-throw,throws,female,senior,discus-throw,field,65.31,SVK,37.0,1998
1648,65.31,,Nadine MÜLLER,1985-11-21,GER,2,"Hayward Field, Eugene, OR (USA)",2016-05-27,1169,discus-throw,throws,female,senior,discus-throw,field,65.31,USA,30.0,2016
1648,65.31,,Yaimé PÉREZ,1991-05-29,CUB,2,"Stade Charléty, Paris (FRA)",2021-08-28,1169,discus-throw,throws,female,senior,discus-throw,field,65.31,FRA,30.0,2021
1648,65.31,,Yarelis BARRIOS,1983-07-12,CUB,2,"Olympiastadion, Berlin (GER)",2009-08-21,1169,discus-throw,throws,female,senior,discus-throw,field,65.31,GER,26.0,2009
1652,65.3,,Diana GANSKY,1963-12-14,GDR,3,Sofia (BUL),1984-06-16,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,BUL,20.0,1984
1652,65.3,,Galina MURAŠOVA,1955-12-22,URS,6,"Olympic Stadium, Athina (GRE)",1982-09-08,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,GRE,26.0,1982
1652,65.3,,Suzy POWELL-ROOS,1976-09-03,USA,1,"Modesto, CA (USA)",2000-05-13,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,USA,23.0,2000
1652,65.3,,Dani STEVENS,1988-05-26,AUS,1,Gold Coast (AUS),2018-02-18,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,AUS,29.0,2018
1652,65.3,,Melina ROBERT-MICHON,1979-07-18,FRA,1,"Parc Départemental de Parilly, Vénissieux (FRA)",2021-06-19,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,FRA,41.0,2021
1652,65.3,,Yaimé PÉREZ,1991-05-29,CUB,3,"Stadio Olimpico, Roma (ITA)",2015-06-04,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,ITA,24.0,2015
1652,65.3,,Nadine MÜLLER,1985-11-21,GER,2f1,Wiesbaden (GER),2015-05-10,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,GER,29.0,2015
1652,65.3,,Ilke WYLUDDA,1969-03-28,GER,1,"Crystal Palace, London (GBR)",1994-09-11,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,GBR,25.0,1994
1652,65.3,,Yaimé PÉREZ,1991-05-29,CUB,1,Ostrava (CZE),2018-09-08,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,CZE,27.0,2018
1652,65.3,,Franka DIETZSCH,1968-01-22,GER,1,Gateshead (GBR),2000-08-28,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,GBR,32.0,2000
1652,65.3,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Stade Louis II, Monaco (MON)",2013-07-19,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,MON,23.0,2013
1652,65.3,,Tsvetanka KHRISTOVA,1962-03-14,BUL,2,Kobe (JPN),1985-09-01,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,JPN,23.0,1985
1652,65.3,,Natalya GORBACHOVA,1947-07-24,URS,2,Kiev (URS),1976-05-23,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,URS,28.0,1976
1652,65.3,,Silvia MADETZKY,1962-06-24,GDR,5,Schwerin (GER),1987-06-03,1169,discus-throw,throws,female,senior,discus-throw,field,65.3,GER,24.0,1987
1666,65.29,,Yaimé PÉREZ,1991-05-29,CUB,1,La Habana (CUB),2013-05-24,1169,discus-throw,throws,female,senior,discus-throw,field,65.29,CUB,22.0,2013
1666,65.29,,Franka DIETZSCH,1968-01-22,GER,1,Obersuhl (GER),1999-05-23,1169,discus-throw,throws,female,senior,discus-throw,field,65.29,GER,31.0,1999
1666,65.29,,Bin FENG,1994-04-03,CHN,1,"Sichuan Xipu Training Base, Chengdu (CHN)",2023-04-04,1169,discus-throw,throws,female,senior,discus-throw,field,65.29,CHN,29.0,2023
1666,65.29,,Bin FENG,1994-04-03,CHN,1,Neubrandenburg (GER),2019-05-26,1169,discus-throw,throws,female,senior,discus-throw,field,65.29,GER,25.0,2019
1666,65.29,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Stade Louis II, Monaco (MON)",2012-07-20,1169,discus-throw,throws,female,senior,discus-throw,field,65.29,MON,22.0,2012
1671,65.28,,Mariya VERGOVA,1950-11-03,BUL,1,Roma (ITA),1975-09-20,1169,discus-throw,throws,female,senior,discus-throw,field,65.28,ITA,24.0,1975
1671,65.28,,Argentina MENIS,1948-07-19,ROU,1,Bucureşti (ROU),1977-07-02,1169,discus-throw,throws,female,senior,discus-throw,field,65.28,ROU,28.0,1977
1671,65.28,,Ilke WYLUDDA,1969-03-28,GER,1,Nice (FRA),1994-07-18,1169,discus-throw,throws,female,senior,discus-throw,field,65.28,FRA,25.0,1994
1671,65.28,,Mette BERGMANN,1962-11-09,NOR,1,Hengelo (NED),1996-05-27,1169,discus-throw,throws,female,senior,discus-throw,field,65.28,NED,33.0,1996
1671,65.28,,Beatrice FAUMUINA,1974-10-23,NZL,1,Sheffield (GBR),1997-07-15,1169,discus-throw,throws,female,senior,discus-throw,field,65.28,GBR,22.0,1997
1671,65.28,,Kristin KUEHL,1970-07-30,USA,1,"Modesto, CA (USA)",2001-05-12,1169,discus-throw,throws,female,senior,discus-throw,field,65.28,USA,30.0,2001
1677,65.27,,Nadine MÜLLER,1985-11-21,GER,1f1,Leiria (POR),2015-03-15,1169,discus-throw,throws,female,senior,discus-throw,field,65.27,POR,29.0,2015
1678,65.26,,Sandra PERKOVIĆ,1990-06-21,CRO,3,"Bislett Stadion, Oslo (NOR)",2023-06-15,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,NOR,33.0,2023
1678,65.26,,Martina HELLMANN,1960-12-12,GER,2q2,"National Stadium, Tokyo (JPN)",1991-08-29,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,JPN,30.0,1991
1678,65.26,,Argentina MENIS,1948-07-19,ROU,2,Düsseldorf (GER),1976-06-08,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,GER,27.0,1976
1678,65.26,,Gisela BEYER,1960-07-16,GDR,5,"Olympiastadion, Helsinki (FIN)",1983-08-10,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,FIN,23.0,1983
1678,65.26,,Yang CHEN,1991-07-10,CHN,1,Shijiazhuang (CHN),2020-05-28,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,CHN,28.0,2020
1678,65.26,,Argentina MENIS,1948-07-19,ROU,1,Berlin (GER),1974-08-21,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,GER,26.0,1974
1678,65.26,,Nicoleta GRASU,1971-09-11,ROU,1,Bucureşti (ROU),1996-05-16,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,ROU,24.0,1996
1678,65.26,,Chunfeng MIN,1969-03-17,CHN,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-19,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,GER,24.0,1993
1678,65.26,,Franka DIETZSCH,1968-01-22,GER,1,Schönebeck (GER),2007-06-10,1168,discus-throw,throws,female,senior,discus-throw,field,65.26,GER,39.0,2007
1687,65.25,,Izabela DA SILVA,1995-08-02,BRA,1,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",2024-06-28,1168,discus-throw,throws,female,senior,discus-throw,field,65.25,BRA,28.0,2024
1687,65.25,,Alida VAN DAALEN,2002-04-12,NED,1q1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",2024-05-25,1168,discus-throw,throws,female,senior,discus-throw,field,65.25,USA,22.0,2024
1687,65.25,,Erika BEISTLE,2003-05-08,USA,1,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",2025-04-26,1168,discus-throw,throws,female,senior,discus-throw,field,65.25,USA,21.0,2025
1687,65.25,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Stadion Park Mladeži, Split (CRO)",2021-03-13,1168,discus-throw,throws,female,senior,discus-throw,field,65.25,CRO,30.0,2021
1687,65.25,,Stella TSIKOUNA,1972-10-19,GRE,1,Herakleion (GRE),2004-05-30,1168,discus-throw,throws,female,senior,discus-throw,field,65.25,GRE,31.0,2004
1687,65.25,,Sandra PERKOVIĆ,1990-06-21,CRO,1q2,"Olympisch Stadion, Amsterdam (NED)",2016-07-06,1168,discus-throw,throws,female,senior,discus-throw,field,65.25,NED,26.0,2016
1687,65.25,,Franka DIETZSCH,1968-01-22,GER,1,Braunschweig (GER),2000-07-30,1168,discus-throw,throws,female,senior,discus-throw,field,65.25,GER,32.0,2000
1694,65.24,,Franka DIETZSCH,1968-01-22,GER,2,Moskva (RUS),1998-09-05,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,RUS,30.0,1998
1694,65.24,,Ilke WYLUDDA,1969-03-28,GER,1q2,"Ullevi Stadium, Göteborg (SWE)",1995-08-10,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,SWE,26.0,1995
1694,65.24,,Ilke WYLUDDA,1969-03-28,GDR,3,Moskva (URS),1987-06-06,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,URS,18.0,1987
1694,65.24,,Wioletta POTĘPA,1980-12-14,POL,1,Gdansk (POL),2006-07-15,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,POL,25.0,2006
35,65.24,,Ilke WYLUDDA,1969-03-28,GDR,3,Moskva (URS),1987-06-06,1168,discus-throw,throws,female,u20,discus-throw,field,65.24,URS,18.0,1987
1694,65.24,,Svetla BOZHKOVA,1951-03-13,BUL,1,Sofia (BUL),1979-07-27,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,BUL,28.0,1979
1694,65.24,,Irina KHVAL,1962-05-17,URS,1,Moskva (URS),1988-05-02,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,URS,25.0,1988
1694,65.24,,Denia CABALLERO,1990-01-13,CUB,2,"Alexander Stadium, Birmingham (GBR)",2017-08-20,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,GBR,27.0,2017
1694,65.24,,Věra POSPÍŠILOVÁ-CECHLOVÁ,1978-11-19,CZE,1,"Stadion Juliska, Praha (CZE)",2004-06-28,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,CZE,25.0,2004
1694,65.24,,Sabine ENGEL,1954-04-21,GDR,1,Halle (GER),1977-05-13,1168,discus-throw,throws,female,senior,discus-throw,field,65.24,GER,23.0,1977
1703,65.23,,Aimin SONG,1978-03-15,CHN,1,Sidoarjo (INA),2005-06-18,1168,discus-throw,throws,female,senior,discus-throw,field,65.23,INA,27.0,2005
1703,65.23,,Shanice CRAFT,1993-05-15,GER,1,"Mercedes-Benz Arena, Berlin (GER) (i)",2023-02-10,1168,discus-throw,throws,female,senior,discus-throw,field,65.23,GER,29.0,2023
1705,65.22,,Natalya SADOVA,1972-06-15,RUS,6,"Stade de France, Paris-St-Denis (FRA)",2003-08-25,1168,discus-throw,throws,female,senior,discus-throw,field,65.22,FRA,31.0,2003
1705,65.22,,Denia CABALLERO,1990-01-13,CUB,1,Montreuil-sous-Bois (FRA),2015-06-09,1168,discus-throw,throws,female,senior,discus-throw,field,65.22,FRA,25.0,2015
1705,65.22,,Suzy POWELL-ROOS,1976-09-03,USA,1,"Modesto, CA (USA)",1997-05-10,1168,discus-throw,throws,female,senior,discus-throw,field,65.22,USA,20.0,1997
1705,65.22,,Florenta CRACIUNESCU,1955-05-07,ROU,1,Debrecen (HUN),1982-06-13,1168,discus-throw,throws,female,senior,discus-throw,field,65.22,HUN,27.0,1982
1705,65.22,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Ostrava (TCH),1984-05-23,1168,discus-throw,throws,female,senior,discus-throw,field,65.22,TCH,29.0,1984
1705,65.22,,Ágnes HERCZEG,1950-08-28,HUN,,Debrecen (HUN),1982-05-30,1168,discus-throw,throws,female,senior,discus-throw,field,65.22,HUN,31.0,1982
1711,65.21,,Gia LEWIS-SMALLWOOD,1979-04-01,USA,3,"Olympiastadion, Stockholm (SWE)",2014-08-21,1167,discus-throw,throws,female,senior,discus-throw,field,65.21,SWE,35.0,2014
1711,65.21,,Irina YATCHENKO,1965-10-31,BLR,1,Minsk (BLR),2000-05-21,1167,discus-throw,throws,female,senior,discus-throw,field,65.21,BLR,34.0,2000
1711,65.21,,Dani STEVENS,1988-05-26,AUS,3,"Hampden Park, Glasgow (GBR)",2014-07-11,1167,discus-throw,throws,female,senior,discus-throw,field,65.21,GBR,26.0,2014
1711,65.21,,Dani STEVENS,1988-05-26,AUS,2,"Stade Louis II, Monaco (MON)",2015-07-17,1167,discus-throw,throws,female,senior,discus-throw,field,65.21,MON,27.0,2015
1711,65.21,,Liliana CÁ,1986-11-05,POR,1q2,"Olympiastadion, München (GER)",2022-08-15,1167,discus-throw,throws,female,senior,discus-throw,field,65.21,GER,35.0,2022
1711,65.21,,Nicoleta GRASU,1971-09-11,ROU,2,Salon-de-Provence (FRA),2006-05-25,1167,discus-throw,throws,female,senior,discus-throw,field,65.21,FRA,34.0,2006
1711,65.21,,Nicoleta GRASU,1971-09-11,ROU,1,Palma de Mallorca (ESP),1999-07-12,1167,discus-throw,throws,female,senior,discus-throw,field,65.21,ESP,27.0,1999
1711,65.21,,Aretha D. THURMOND,1976-08-14,USA,1,"La Jolla, CA (USA)",2002-04-05,1167,discus-throw,throws,female,senior,discus-throw,field,65.21,USA,25.0,2002
1719,65.2,,Kristin PUDENZ,1993-02-09,GER,2,"Olympiastadion, Berlin (GER)",2022-09-04,1167,discus-throw,throws,female,senior,discus-throw,field,65.2,GER,29.0,2022
36,65.2,,Fengying LIU,1979-01-26,CHN,4,Shanghai (CHN),1997-10-18,1167,discus-throw,throws,female,u20,discus-throw,field,65.2,CHN,18.0,1997
