Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
1831,8016,,Marcel DOST,1969-09-28,NED,3,Oulu (FIN),1997-06-29,1129.0,decathlon,combined-events,male,senior,decathlon,mixed,8016.0,FIN,27.0,1997
27,8016,,Kevin LAZAS,1992-01-25,USA,1,"Eugene, OR (USA)",2011-06-24,,decathlon-u20,combined-events,male,u20,decathlon,mixed,8016.0,USA,19.0,2011
1838,8015,,Kendrick THOMPSON,1997-08-28,BAH,4,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-04-13,1129.0,decathlon,combined-events,male,senior,decathlon,mixed,8015.0,USA,25.0,2023
1838,8015,,Lucas VAN KLAVEREN,1999-11-11,NED,4,"Hayward Field, Eugene, OR (USA)",2022-06-09,1129.0,decathlon,combined-events,male,senior,decathlon,mixed,8015.0,USA,22.0,2022
1838,8015,,Jiří RYBA,1976-06-15,CZE,3,"Stadio Tre Stelle, Desenzano del Garda (ITA)",1999-05-09,1129.0,decathlon,combined-events,male,senior,decathlon,mixed,8015.0,ITA,22.0,1999
1838,8015,,Simon POELMAN,1963-05-27,NZL,3,Edinburgh (GBR),1986-07-28,1129.0,decathlon,combined-events,male,senior,decathlon,mixed,8015.0,GBR,23.0,1986
1838,8015,,Artem LUKYANENKO,1990-01-30,RUS,1,Kazan (RUS),2018-08-16,1129.0,decathlon,combined-events,male,senior,decathlon,mixed,8015.0,RUS,28.0,2018
1838,8015,,Steven BASTIEN,1994-03-04,USA,4,"Eugene, OR (USA)",2017-06-08,1129.0,decathlon,combined-events,male,senior,decathlon,mixed,8015.0,USA,23.0,2017
1844,8014,,Larbi BOURRADA,1988-05-10,ALG,3,Reims (FRA),2014-07-12,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8014.0,FRA,26.0,2014
1844,8014,,Willem COERTZEN,1982-12-30,RSA,1,Durban (RSA),2011-04-10,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8014.0,RSA,28.0,2011
1846,8013,,Andrei KRAUCHANKA,1986-01-04,BLR,11,"Mösle-Stadium, Götzis (AUT)",2006-05-28,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8013.0,AUT,20.0,2006
1846,8013,,Frank MÜLLER,1968-06-18,GER,14,Götzis (AUT),1995-05-28,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8013.0,AUT,26.0,1995
1846,8013,,Arthur ABELE,1986-07-30,GER,15,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8013.0,BRA,30.0,2016
1846,8013,,Romain MARTIN,1988-07-12,FRA,6,"Eugene, OR (USA)",2013-06-06,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8013.0,USA,24.0,2013
1846,8013,,Vitaliy SMIRNOV,1978-10-25,UZB,1f,Tashkent (UZB),2008-07-17,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8013.0,UZB,29.0,2008
1846,8013,,Yordani GARCÍA,1988-11-21,CUB,1,La Habana (CUB),2007-05-24,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8013.0,CUB,18.0,2007
1846,8013,,Yunior DIAZ,1987-04-28,CUB,2,La Habana (CUB),2009-07-04,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8013.0,CUB,22.0,2009
1853,8012,,Stefan SCHMID,1970-05-06,GER,11,Götzis (AUT),1992-05-31,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8012.0,AUT,22.0,1992
1853,8012,,Marcel MEYER,2001-01-01,GER,3,"Enwag-Stadion, Wetzlar (GER)",2024-07-21,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8012.0,GER,23.0,2024
1853,8012,,Arthur ABELE,1986-07-30,GER,1,Filderstadt (GER),2006-05-28,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8012.0,GER,19.0,2006
1853,8012,,Risto LILLEMETS,1997-11-20,EST,3,"Stadion Miejski, Nakło nad Notecią (POL)",2024-09-01,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8012.0,POL,26.0,2024
1853,8012,,Florian OBST,1993-02-24,GER,6,"Stadionring, Ratingen (GER)",2018-06-17,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8012.0,GER,25.0,2018
28,8012,,Sander SKOTHEIM,2002-05-31,NOR,2,"Kadrioru staadion, Tallinn (EST)",2021-07-18,,decathlon-u20,combined-events,male,u20,decathlon,mixed,8012.0,EST,19.0,2021
1853,8012,,Petri KESKITALO,1967-03-10,FIN,4,Götzis (AUT),1990-06-17,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8012.0,AUT,23.0,1990
1859,8011,,Jack TURNER,2001-07-11,GBR,1,"Soccer Stadium - North Texas University, Denton, TX (USA)",2023-05-12,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8011.0,USA,21.0,2023
1859,8011,,Stefan SCHMID,1970-05-06,GER,14,"Népstadion, Budapest (HUN)",1998-08-20,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8011.0,HUN,28.0,1998
1859,8011,,Jon Ryan HARLAN,1981-04-25,USA,2,"Hayward Field, Eugene, OR (USA)",2011-06-24,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8011.0,USA,30.0,2011
1859,8011,,Curtis BEACH,1990-07-22,USA,1,"Austin, TX (USA)",2013-03-28,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8011.0,USA,22.0,2013
1859,8011,,Beat GÄHWILER,1965-01-26,SUI,11,"National Stadium, Tokyo (JPN)",1991-08-30,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8011.0,JPN,26.0,1991
1864,8010,,Romain BARRAS,1980-08-01,FRA,7,Kladno (CZE),2011-06-16,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8010.0,CZE,30.0,2011
1864,8010,,Yevgeniy SARANTSEV,1988-02-05,RUS,1,"Adler, Sochi (RUS)",2017-09-03,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8010.0,RUS,29.0,2017
1864,8010,,Rasmus ROOSLEHT,2002-07-25,EST,5,"Leppävaaran Stadion, Espoo (FIN)",2023-07-16,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8010.0,FIN,20.0,2023
1864,8010,,Stephen MOORE,1975-08-13,USA,4,"Palo Alto, CA (USA)",2003-06-22,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8010.0,USA,27.0,2003
1864,8010,,Fredrik SAMUELSSON,1995-02-16,SWE,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2017-07-16,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8010.0,POL,22.0,2017
1864,8010,,Harrison WILLIAMS,1996-03-07,USA,2,"Austin, TX (USA)",2019-06-06,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8010.0,USA,23.0,2019
1864,8010,,Chris HELWICK,1985-03-18,USA,7,"Eugene, OR (USA)",2008-06-30,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8010.0,USA,23.0,2008
1864,8010,,Jangy ADDY,1985-03-02,USA,1,"Auburn, AL (USA)",2008-05-16,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8010.0,USA,23.0,2008
1872,8009,,Oleksiy KASYANOV,1985-08-26,UKR,,Tashkent (UZB),2021-05-29,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8009.0,UZB,35.0,2021
1872,8009,,Cedric DUBLER,1995-01-13,AUS,14,"Mösle-Stadium, Götzis (AUT)",2023-05-28,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8009.0,AUT,28.0,2023
1872,8009,,Kendrick THOMPSON,1997-08-28,BAH,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",2025-04-17,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8009.0,USA,27.0,2025
29,8009,,Andrin HUBER,2004-06-27,SUI,3,"Givat Ram Stadium, Jerusalem (ISR)",2023-08-10,,decathlon-u20,combined-events,male,u20,decathlon,mixed,8009.0,ISR,19.0,2023
1872,8009,,Michael NOLAN,1973-09-22,CAN,10,Götzis (AUT),1997-06-01,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8009.0,AUT,23.0,1997
1872,8009,,Ingmar VOS,1986-05-28,NED,19,"Olympiastadion, Berlin (GER)",2009-08-20,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8009.0,GER,23.0,2009
1872,8009,,Mathias BRUGGER,1992-08-06,GER,2,"Bernhausen, Filderstadt (GER)",2015-08-09,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8009.0,GER,23.0,2015
1872,8009,,Rene STAUSS,1987-09-17,GER,2,Düsseldorf (GER),2017-07-30,1128.0,decathlon,combined-events,male,senior,decathlon,mixed,8009.0,GER,29.0,2017
1879,8008,,Bastien AUZEIL,1989-10-22,FRA,3,Cannes (FRA),2012-05-13,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8008.0,FRA,22.0,2012
1879,8008,,Steven BASTIEN,1994-03-04,USA,1,"Westmont Track/Thorrington Field, Santa Barbara, CA (USA)",2021-03-26,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8008.0,USA,27.0,2021
1879,8008,,Keisuke OKUDA,1996-10-23,JPN,1,"Chukyo Univ. Stadium, Toyota (JPN)",2022-10-09,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8008.0,JPN,25.0,2022
1879,8008,,Beat GÄHWILER,1965-01-26,SUI,5,Tønsberg (NOR),1989-07-16,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8008.0,NOR,24.0,1989
1879,8008,,Romain BARRAS,1980-08-01,FRA,1,"Bressanone, Trentino-Alto Adige (ITA)",2003-07-06,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8008.0,ITA,22.0,2003
1879,8008,,Stephen MOORE,1975-08-13,USA,7,Götzis (AUT),2002-06-02,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8008.0,AUT,26.0,2002
1885,8007,,Maksim ANDRALOITS,1997-06-17,BLR,1,"Dinamo National Olympic Stadium, Minsk (BLR)",2021-06-26,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8007.0,BLR,24.0,2021
1885,8007,,Aleksandr SHTEPA,1979-05-15,RUS,1,Krasnodar (RUS),2002-05-25,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8007.0,RUS,23.0,2002
1885,8007,,Romain BARRAS,1980-08-01,FRA,3,Aubagne (FRA),2015-07-05,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8007.0,FRA,34.0,2015
1885,8007,,Thomas VAN DER PLAETSEN,1990-12-24,BEL,13,"Mösle-Stadium, Götzis (AUT)",2018-05-27,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8007.0,AUT,27.0,2018
1885,8007,,Douglas PIRINI,1969-09-06,NZL,4,Kuala Lumpur (MAS),1998-09-18,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8007.0,MAS,29.0,1998
1885,8007,,Romain BARRAS,1980-08-01,FRA,1,Perpignan (FRA),2016-06-05,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8007.0,FRA,35.0,2016
1885,8007,,José Fernando FERREIRA,1999-03-27,BRA,1,"Municipal Stadium, Naxos (GRE)",2023-05-18,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8007.0,GRE,24.0,2023
1892,8006,,Jaakko OJANIEMI,1980-08-28,FIN,16,"Olympic Stadium, Athina (GRE)",2004-08-24,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8006.0,GRE,24.0,2004
1892,8006,,Zachery ZIEMEK,1993-02-23,USA,15,"National Stadium, Beijing (CHN)",2015-08-29,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8006.0,CHN,22.0,2015
1892,8006,,Michael KOHNLE,1970-05-03,GER,9,Götzis (AUT),1993-05-30,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8006.0,AUT,23.0,1993
1892,8006,,Jan PODĚBRADSKÝ,1974-03-01,CZE,7,Lage (GER),1996-06-15,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8006.0,GER,22.0,1996
1892,8006,,Pau TONNESEN,1992-10-24,ESP,14,"Olympic Stadium, London (GBR)",2017-08-12,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8006.0,GBR,24.0,2017
1892,8006,,William MOTTI,1964-07-25,FRA,2,Arles (FRA),1986-05-18,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8006.0,FRA,21.0,1986
1898,8005,,Yordani GARCÍA,1988-11-21,CUB,2,"Stadionring, Ratingen (GER)",2012-06-15,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8005.0,GER,23.0,2012
1898,8005,,Steven BASTIEN,1994-03-04,USA,5,"Stade Pierre Paul Bernard, Talence (FRA)",2022-09-18,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8005.0,FRA,28.0,2022
1898,8005,,Florian OBST,1993-02-24,GER,1,"Charlotte, NC (USA)",2018-05-25,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8005.0,USA,25.0,2018
1898,8005,,Fredrik SAMUELSSON,1995-02-16,SWE,9,"Olympiastadion, Berlin (GER)",2018-08-08,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8005.0,GER,23.0,2018
1898,8005,,Ramil GANIYEV,1968-09-23,UZB,1,Hiroshima (JPN),1994-10-15,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8005.0,JPN,26.0,1994
1898,8005,,Álvaro BURRELL,1969-04-29,ESP,4,Alhama de Murcia (ESP),1992-05-24,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8005.0,ESP,23.0,1992
1898,8005,,Beat GÄHWILER,1965-01-26,SUI,8,Basel (SUI),1987-07-05,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8005.0,SUI,22.0,1987
1905,8004,,Moritz CLEVE,1987-02-18,GER,1,"Lubbock, TX (USA)",2009-05-16,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,USA,22.0,2009
1905,8004,,Felipe DOS SANTOS,1994-07-30,BRA,1,Bragança Paulista (BRA),2022-04-10,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,BRA,27.0,2022
1905,8004,,Robert Jacob ARNOLD,1984-01-03,USA,13,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,JPN,23.0,2007
1905,8004,,Andy PRECIADO,1997-10-12,ECU,1,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",2021-05-31,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,ECU,23.0,2021
1905,8004,,Eduard MIKHAN,1989-06-07,BLR,2,Toruń (POL),2014-07-06,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,POL,25.0,2014
1905,8004,,Laurent HERNU,1976-08-22,FRA,7,Talence (FRA),2004-09-26,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,FRA,28.0,2004
1905,8004,,Benjamin JENSEN,1975-04-13,NOR,10,Götzis (AUT),2001-05-27,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,AUT,26.0,2001
1905,8004,,Mikhail LOGVINENKO,1984-04-19,RUS,3,Cheboksary (RUS),2011-06-10,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,RUS,27.0,2011
1905,8004,,Mike MACZEY,1972-09-28,GER,2,"Stadionring, Ratingen (GER)",2000-07-23,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,GER,27.0,2000
1905,8004,,Henrik DAGÅRD,1969-08-07,SWE,5,Götzis (AUT),1990-06-17,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,AUT,20.0,1990
1905,8004,,Adam Sebastian HELCELET,1991-10-27,CZE,16,"National Stadium, Tokyo (JPN)",2021-08-05,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8004.0,JPN,29.0,2021
1916,8003,,Attila SZABÓ,1984-07-16,HUN,1,Budapest (HUN),2012-07-03,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8003.0,HUN,27.0,2012
1916,8003,,Michael SCHRADER,1987-07-01,GER,1,Potsdam (GER),2010-08-27,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8003.0,GER,23.0,2010
1916,8003,,Ingmar VOS,1986-05-28,NED,13,"Mösle-Stadium, Götzis (AUT)",2009-05-31,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8003.0,AUT,23.0,2009
1916,8003,,Norman MÜLLER,1985-08-07,GER,7,"Olympiastadion, Helsinki (FIN)",2012-06-28,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8003.0,FIN,26.0,2012
1916,8003,,Mikk PAHAPILL,1983-07-18,EST,12,"Olympiastadion, Helsinki (FIN)",2005-08-10,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8003.0,FIN,22.0,2005
1921,8002,,Petri KESKITALO,1967-03-10,FIN,3,Stoke-on-Trent (GBR),1991-07-07,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,GBR,24.0,1991
1,8002,,Niklas KAUL,1998-02-11,GER,1,"Pascual Guerrero Stadium, Cali (COL)",2015-07-16,,decathlon-boys,combined-events,male,u18,decathlon,mixed,8002.0,COL,17.0,2015
1921,8002,,Romain BARRAS,1980-08-01,FRA,6,"Olympisch Stadion, Amsterdam (NED)",2016-07-07,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,NED,35.0,2016
1921,8002,,Daniel GOLUBOVIC,1993-11-29,AUS,2,"HFC Bank Stadium, Suva (FIJ)",2024-06-03,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,FIJ,30.0,2024
1921,8002,,Alec DIAMOND,1997-08-09,AUS,2,"SOPAC, Sydney (AUS)",2022-04-02,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,AUS,24.0,2022
1921,8002,,Zsolt KÜRTÖSI,1971-03-21,HUN,13,Götzis (AUT),1998-05-31,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,AUT,27.0,1998
1921,8002,,Klaus ISEKENMEIER,1975-04-14,GER,3,"Stadionring, Ratingen (GER)",2000-07-23,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,GER,25.0,2000
1921,8002,,Mikk PAHAPILL,1983-07-18,EST,12,"Mösle-Stadium, Götzis (AUT)",2006-05-28,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,AUT,22.0,2006
30,8002,,Karel TILGA,1998-02-05,EST,3,"Stadio Zecchini, Grosseto (ITA)",2017-07-23,,decathlon-u20,combined-events,male,u20,decathlon,mixed,8002.0,ITA,19.0,2017
1921,8002,,Fredriech PRETORIUS,1995-08-04,RSA,1,Pretoria (RSA),2017-03-18,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,RSA,21.0,2017
1921,8002,,Paweł WIESIOŁEK,1991-08-13,POL,15,"Mösle-Stadium, Götzis (AUT)",2017-05-28,1127.0,decathlon,combined-events,male,senior,decathlon,mixed,8002.0,AUT,25.0,2017
1930,8001,,Erki NOOL,1970-06-25,EST,1,Tartu (EST),1992-06-18,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8001.0,EST,21.0,1992
1930,8001,,Indrek KASEORG,1967-12-16,EST,1,Kuressaare (EST),1999-07-24,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8001.0,EST,31.0,1999
1930,8001,,Jason DUDLEY,1984-11-10,AUS,3,Melbourne (AUS),2006-03-21,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8001.0,AUS,21.0,2006
1930,8001,,Romain BARRAS,1980-08-01,FRA,1,Lunel (FRA),2015-06-07,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8001.0,FRA,34.0,2015
31,8001,,Harrison WILLIAMS,1996-03-07,USA,1,"Eugene, OR (USA)",2015-06-26,,decathlon-u20,combined-events,male,u20,decathlon,mixed,8001.0,USA,19.0,2015
1930,8001,,Eugène MARTINEAU,1980-05-14,NED,2,Yalta (UKR),2006-07-02,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8001.0,UKR,26.0,2006
1930,8001,,Dakotah KEYS,1991-09-27,USA,1,"Los Angeles, CA (USA)",2013-05-05,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8001.0,USA,21.0,2013
1930,8001,,Adam Sebastian HELCELET,1991-10-27,CZE,9,"Mösle-Stadium, Götzis (AUT)",2014-06-01,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8001.0,AUT,22.0,2014
1937,8000,,Maksim ANDRALOITS,1997-06-17,BLR,1,"Regional Sport Complex, Brest (BLR)",2023-07-02,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,BLR,26.0,2023
1937,8000,,Jaden ROSKELLEY,,USA,1,"Clarence F. Robison Track, Provo, UT (USA)",2025-05-01,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,USA,,2025
1937,8000,,Francisco Javier BENET,1968-03-25,ESP,2,"Bressanone, Trentino-Alto Adige (ITA)",1998-07-05,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,ITA,30.0,1998
1937,8000,,Philipp IBE,1975-05-05,GER,4,Aachen (GER),1999-08-08,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,GER,24.0,1999
1937,8000,,Adam Sebastian HELCELET,1991-10-27,CZE,11,"Olympiastadion, München (GER)",2022-08-16,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,GER,30.0,2022
1937,8000,,Alec DIAMOND,1997-08-09,AUS,2,"Sports Reserve, Townsville (AUS)",2021-06-19,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,AUS,23.0,2021
1937,8000,,Claston BERNARD,1979-03-22,JAM,9,"Stade de France, Paris-St-Denis (FRA)",2003-08-27,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,FRA,24.0,2003
1937,8000,,Michael KOHNLE,1970-05-03,GER,12,"National Stadium, Tokyo (JPN)",1991-08-30,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,JPN,21.0,1991
1937,8000,,Niels PITTOMVILS,1992-07-18,BEL,1,Ribeira Brava (POR),2014-07-06,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,POR,21.0,2014
1937,8000,,Attila ZSIVOCZKY-PANDEL,1977-04-29,HUN,7,"Stade Pierre Paul Bernard, Talence (FRA)",2005-09-18,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,FRA,28.0,2005
1937,8000,,Petri KESKITALO,1967-03-10,FIN,11,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-20,1126.0,decathlon,combined-events,male,senior,decathlon,mixed,8000.0,GER,26.0,1993
32,7997,,Andrei KRAUCHANKA,1986-01-04,BLR,1,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",2005-07-22,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7997.0,LTU,19.0,2005
33,7980,,Tim NOWAK,1995-08-13,GER,3,"Hayward Field, Eugene, OR (USA)",2014-07-23,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7980.0,USA,18.0,2014
34,7979,,Kevin LAZAS,1992-01-25,USA,1,"Miramar, FL (USA)",2011-07-23,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7979.0,USA,19.0,2011
35,7975,,Yevgeniy LIKHANOV,1995-01-10,RUS,1,"Stadio Guidobaldi, Rieti (ITA)",2013-07-21,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7975.0,ITA,18.0,2013
36,7972,,Jan RUHRMANN,1997-07-14,GER,1,Marburg (GER),2016-05-22,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7972.0,GER,18.0,2016
37,7955,,Jake STEIN,1994-01-17,AUS,2,"Estadio Olímpico, Barcelona (ESP)",2012-07-11,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7955.0,ESP,18.0,2012
38,7953,,Pieter BRAUN,1993-01-21,NED,1,Emmeloord (NED),2012-05-18,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7953.0,NED,19.0,2012
39,7946,,Niklas KAUL,1998-02-11,GER,1,Filderstadt (GER),2017-06-11,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7946.0,GER,19.0,2017
40,7943,,Santiago Adolfo FORD,1997-08-25,CUB,1,La Habana (CUB),2016-05-04,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7943.0,CUB,18.0,2016
41,7929,,Jan DOLEŽAL,1996-06-06,CZE,1,"Ekängens Friidrottsarena, Eskilstuna (SWE)",2015-07-19,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7929.0,SWE,19.0,2015
42,7928,,Kevin MAYER,1992-02-10,FRA,1,"Croix-Bleue Medavie Stadium, Moncton (CAN)",2010-07-21,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7928.0,CAN,18.0,2010
43,7910,,Niklas KAUL,1998-02-11,GER,1f,Kreuztal (GER),2016-06-12,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7910.0,GER,18.0,2016
44,7908,,Matthias PREY,1988-08-09,GER,1,"FBK Stadium, Hengelo (NED)",2007-07-20,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7908.0,NED,18.0,2007
45,7896,,Jan Felix KNOBEL,1989-01-16,GER,1f,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2008-07-10,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7896.0,POL,19.0,2008
46,7894,,Eduard MIKHAN,1989-06-07,BLR,2f,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2008-07-10,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7894.0,POL,19.0,2008
47,7886,,Leo NEUGEBAUER,2000-06-19,GER,1,"Bernhausen, Filderstadt (GER)",2019-06-02,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7886.0,GER,18.0,2019
47,7886,,Jake STEIN,1994-01-17,AUS,1,Sydney (AUS),2012-04-01,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7886.0,AUS,18.0,2012
49,7879,,Johannes ERM,1998-03-26,EST,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2016-07-20,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7879.0,POL,18.0,2016
50,7870,,Sammy BALL,2004-10-18,GBR,1,"Sportcity Regional Arena, Manchester (GBR)",2023-05-28,,decathlon-u20,combined-events,male,u20,decathlon,mixed,7870.0,GBR,18.0,2023
2,7864,,Cedric DUBLER,1995-01-13,AUS,1f,Townsville (AUS),2012-09-30,,decathlon-boys,combined-events,male,u18,decathlon,mixed,7864.0,AUS,17.0,2012
